appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3886523_341110,3886523,341110,940,940,2023-02-04,Franco Cervi,ES1,0,0,0,0,16
3886523_341227,3886523,341227,150,150,2023-02-04,Juan Miranda,ES1,0,0,0,0,79
3886523_342385,3886523,342385,150,150,2023-02-04,Guido Rodríguez,ES1,0,0,0,0,62
3886523_358250,3886523,358250,940,940,2023-02-04,Joseph Aidoo,ES1,0,0,1,0,90
3886523_401624,3886523,401624,150,150,2023-02-04,Edgar González,ES1,0,0,0,0,28
3886523_423444,3886523,423444,940,940,2023-02-04,Fran Beltrán,ES1,0,0,0,0,90
3886523_429983,3886523,429983,940,940,2023-02-04,Jörgen Strand Larsen,ES1,0,0,1,1,64
3886523_448628,3886523,448628,940,940,2023-02-04,Javi Galán,ES1,0,0,0,0,90
3886523_457931,3886523,457931,150,150,2023-02-04,Luiz Felipe,ES1,0,1,0,0,90
3886523_646402,3886523,646402,150,150,2023-02-04,Abner,ES1,0,0,0,0,11
3886523_66106,3886523,66106,150,150,2023-02-04,Sergio Canales,ES1,0,0,1,0,90
3886523_699704,3886523,699704,940,940,2023-02-04,Gabri Veiga,ES1,0,0,2,0,64
3886523_72047,3886523,72047,940,940,2023-02-04,Iago Aspas,ES1,1,0,0,0,90
3886523_7663,3886523,7663,150,150,2023-02-04,Joaquín,ES1,1,0,0,0,28
3886523_800175,3886523,800175,150,150,2023-02-04,Luiz Henrique,ES1,1,0,0,0,11
3886524_102146,3886524,102146,1531,1531,2023-02-04,Édgar Badía,ES1,0,0,0,0,90
3886524_142031,3886524,142031,1531,1531,2023-02-04,Omar Mascarell,ES1,1,0,0,0,90
3886524_149231,3886524,149231,1531,1531,2023-02-04,Fidel,ES1,1,0,0,0,32
3886524_15452,3886524,15452,1050,1050,2023-02-04,Raúl Albiol,ES1,0,0,0,0,90
3886524_177467,3886524,177467,1050,1050,2023-02-04,Gerard Moreno,ES1,0,0,1,0,90
3886524_184779,3886524,184779,1531,1531,2023-02-04,Gonzalo Verdú,ES1,0,0,0,0,3
3886524_186862,3886524,186862,1531,1531,2023-02-04,Enzo Roco,ES1,0,0,0,0,90
3886524_188854,3886524,188854,1050,1050,2023-02-04,Manu Trigueros,ES1,0,0,0,0,28
3886524_193784,3886524,193784,1531,1531,2023-02-04,Carlos Clerc,ES1,0,0,0,0,71
3886524_211389,3886524,211389,1531,1531,2023-02-04,Helibelton Palacios,ES1,1,0,0,0,45
3886524_225593,3886524,225593,1531,1531,2023-02-04,Pere Milla,ES1,0,0,3,0,58
3886524_252677,3886524,252677,1050,1050,2023-02-04,José Luis Morales,ES1,0,0,0,0,27
3886524_262939,3886524,262939,1050,1531,2023-02-04,Johan Mojica,ES1,0,0,0,0,90
3886524_268670,3886524,268670,1531,1531,2023-02-04,Gerard Gumbau,ES1,0,0,0,0,87
3886524_296783,3886524,296783,1531,1531,2023-02-04,Ezequiel Ponce,ES1,0,0,0,0,71
3886524_334222,3886524,334222,1531,1531,2023-02-04,Lucas Boyé,ES1,0,0,0,0,90
3886524_349836,3886524,349836,1531,1531,2023-02-04,Diego González,ES1,0,0,0,0,45
3886524_401922,3886524,401922,1050,1050,2023-02-04,Samuel Chukwueze,ES1,0,0,0,0,90
3886524_480763,3886524,480763,1050,1050,2023-02-04,Juan Foyth,ES1,0,0,0,0,90
3886524_494880,3886524,494880,1050,1050,2023-02-04,Jorge Cuenca,ES1,1,0,0,0,90
3886524_548111,3886524,548111,1050,1050,2023-02-04,Álex Baena,ES1,1,0,0,1,62
3886524_560483,3886524,560483,1531,367,2023-02-04,Randy Nteka,ES1,0,0,0,0,19
3886524_566965,3886524,566965,1050,1050,2023-02-04,Diego Collado,ES1,0,0,0,0,1
3886524_568157,3886524,568157,1050,1050,2023-02-04,Yéremy Pino,ES1,0,0,0,0,63
3886524_59561,3886524,59561,1050,1050,2023-02-04,Dani Parejo,ES1,0,0,0,0,79
3886524_627294,3886524,627294,1050,1050,2023-02-04,Fer Niño,ES1,0,0,0,0,11
3886524_63494,3886524,63494,1050,1050,2023-02-04,Étienne Capoue,ES1,0,0,0,0,62
3886524_66736,3886524,66736,1531,1531,2023-02-04,Lisandro Magallán,ES1,0,0,0,0,90
3886524_711625,3886524,711625,1531,1531,2023-02-04,José Ángel Carmona,ES1,1,0,0,0,90
3886524_74869,3886524,74869,1050,1050,2023-02-04,Francis Coquelin,ES1,0,0,0,0,28
3886524_7825,3886524,7825,1050,1050,2023-02-04,Pepe Reina,ES1,0,0,0,0,90
3886524_831161,3886524,831161,1531,1531,2023-02-04,Lautaro Blanco,ES1,0,0,0,0,19
3886526_102423,3886526,102423,714,714,2023-02-04,Leandro Cabrera,ES1,0,0,0,0,90
3886526_118997,3886526,118997,331,331,2023-02-04,Aitor Fernández,ES1,0,0,0,0,90
3886526_142021,3886526,142021,714,714,2023-02-04,Sergi Darder,ES1,0,0,0,0,90
3886526_165007,3886526,165007,714,714,2023-02-04,Denis Suárez,ES1,0,0,0,0,30
3886526_166677,3886526,166677,714,714,2023-02-04,Brian Oliván,ES1,0,0,0,0,90
3886526_167721,3886526,167721,331,331,2023-02-04,Chimy Ávila,ES1,0,0,0,1,58
3886526_169497,3886526,169497,331,331,2023-02-04,Juan Cruz,ES1,0,0,0,0,90
3886526_175449,3886526,175449,331,331,2023-02-04,Moi Gómez,ES1,1,0,0,0,90
3886526_197122,3886526,197122,331,331,2023-02-04,Unai García,ES1,1,0,0,0,90
3886526_213260,3886526,213260,331,331,2023-02-04,Rubén García,ES1,0,0,0,0,32
3886526_213670,3886526,213670,331,331,2023-02-04,Lucas Torró,ES1,0,0,0,0,45
3886526_298589,3886526,298589,331,331,2023-02-04,David García,ES1,0,0,0,0,90
3886526_357884,3886526,357884,714,714,2023-02-04,Fernando Calero,ES1,0,0,0,0,60
3886526_387687,3886526,387687,714,714,2023-02-04,César Montes,ES1,0,0,0,0,39
3886526_408471,3886526,408471,714,714,2023-02-04,Javi Puado,ES1,0,0,0,1,90
3886526_410185,3886526,410185,714,714,2023-02-04,Ronaël Pierre-Gabriel,ES1,2,0,0,0,45
3886526_453704,3886526,453704,714,714,2023-02-04,Álvaro Fernández,ES1,0,0,0,0,90
3886526_46413,3886526,46413,331,331,2023-02-04,Ante Budimir,ES1,0,0,1,0,67
3886526_506248,3886526,506248,714,714,2023-02-04,Edu Expósito,ES1,0,0,0,0,14
3886526_552425,3886526,552425,331,331,2023-02-04,Jon Moncayola,ES1,1,0,0,0,90
3886526_557147,3886526,557147,714,714,2023-02-04,José Gragera,ES1,0,0,0,0,30
3886526_570421,3886526,570421,714,714,2023-02-04,Nico Melamed,ES1,0,0,0,0,60
3886526_634122,3886526,634122,331,331,2023-02-04,Diego Moreno,ES1,0,0,0,0,68
3886526_705813,3886526,705813,714,714,2023-02-04,Rubén Sánchez,ES1,0,0,0,0,45
3886526_724520,3886526,724520,331,331,2023-02-04,Abde Ezzalzouli,ES1,2,0,0,0,45
3886526_785353,3886526,785353,331,331,2023-02-04,Pablo Ibáñez,ES1,0,0,0,0,22
3886526_88490,3886526,88490,714,714,2023-02-04,Aleix Vidal,ES1,1,0,0,0,45
3886526_92947,3886526,92947,714,714,2023-02-04,Sergi Gómez,ES1,0,0,0,0,51
3886526_93936,3886526,93936,331,331,2023-02-04,Kike García,ES1,0,0,0,0,23
3886526_95641,3886526,95641,331,331,2023-02-04,Darko Brasanac,ES1,0,0,0,0,45
3886526_95732,3886526,95732,714,714,2023-02-04,Martin Braithwaite,ES1,0,0,1,0,76
3890149_580030,3890149,580030,987,1237,2023-02-04,James Furlong,SC1,0,0,0,0,90
3890150_611793,3890150,611793,43,989,2023-02-04,James Hill,SC1,0,0,0,0,69
3890151_670861,3890151,670861,2553,31,2023-02-04,Luke Chambers,SC1,0,0,0,0,90
3838778_132098,3838778,132098,148,148,2023-02-05,Harry Kane,GB1,0,0,1,0,90
3838778_167799,3838778,167799,148,148,2023-02-05,Pierre-Emile Höjbjerg,GB1,0,0,0,1,90
3838778_171424,3838778,171424,281,281,2023-02-05,Riyad Mahrez,GB1,0,0,0,0,59
3838778_175722,3838778,175722,148,148,2023-02-05,Eric Dier,GB1,0,0,0,0,90
3838778_177476,3838778,177476,281,281,2023-02-05,Nathan Aké,GB1,0,0,0,0,90
3838778_17965,3838778,17965,148,148,2023-02-05,Hugo Lloris,GB1,0,0,0,0,90
3838778_192765,3838778,192765,148,148,2023-02-05,Ben Davies,GB1,0,0,0,0,90
3838778_203460,3838778,203460,281,281,2023-02-05,Jack Grealish,GB1,1,0,0,0,90
3838778_238223,3838778,238223,281,281,2023-02-05,Ederson,GB1,1,0,0,0,90
3838778_241641,3838778,241641,281,281,2023-02-05,Bernardo Silva,GB1,0,0,0,0,84
3838778_284730,3838778,284730,281,281,2023-02-05,Manuel Akanji,GB1,0,0,0,0,90
3838778_341429,3838778,341429,148,148,2023-02-05,Davinson Sánchez,GB1,0,0,0,0,1
3838778_354362,3838778,354362,148,148,2023-02-05,Rodrigo Bentancur,GB1,1,0,0,0,90
3838778_355915,3838778,355915,148,148,2023-02-05,Cristian Romero,GB1,2,0,0,0,87
3838778_357565,3838778,357565,281,281,2023-02-05,Rodri,GB1,0,0,0,0,90
3838778_392775,3838778,392775,148,148,2023-02-05,Ryan Sessegnon,GB1,0,0,0,0,11
3838778_410425,3838778,410425,148,148,2023-02-05,Yves Bissouma,GB1,0,0,0,0,6
3838778_418560,3838778,418560,281,281,2023-02-05,Erling Haaland,GB1,0,0,0,0,90
3838778_42460,3838778,42460,148,148,2023-02-05,Ivan Perisic,GB1,1,0,0,0,79
3838778_431755,3838778,431755,148,148,2023-02-05,Dejan Kulusevski,GB1,0,0,0,0,89
3838778_476344,3838778,476344,148,148,2023-02-05,Emerson Royal,GB1,0,0,0,0,90
3838778_53622,3838778,53622,281,281,2023-02-05,Ilkay Gündogan,GB1,0,0,0,0,6
3838778_576024,3838778,576024,281,281,2023-02-05,Julián Álvarez,GB1,0,0,0,0,90
3838778_701057,3838778,701057,281,281,2023-02-05,Rico Lewis,GB1,0,0,0,0,90
3838778_88755,3838778,88755,281,281,2023-02-05,Kevin De Bruyne,GB1,0,0,0,0,31
3838778_91845,3838778,91845,148,148,2023-02-05,Heung-min Son,GB1,0,0,0,0,84
3838778_95424,3838778,95424,281,281,2023-02-05,Kyle Walker,GB1,1,0,0,0,90
3838779_108725,3838779,108725,703,703,2023-02-05,Chris Wood,GB1,0,0,0,0,73
3838779_127032,3838779,127032,703,703,2023-02-05,Serge Aurier,GB1,0,0,0,0,45
3838779_142310,3838779,142310,703,703,2023-02-05,Willy Boly,GB1,1,0,0,0,90
3838779_148252,3838779,148252,703,703,2023-02-05,Remo Freuler,GB1,0,0,0,0,90
3838779_183334,3838779,183334,399,399,2023-02-05,Patrick Bamford,GB1,0,0,0,0,67
3838779_255906,3838779,255906,703,703,2023-02-05,Scott McKenna,GB1,0,0,0,0,90
3838779_263361,3838779,263361,399,399,2023-02-05,Maximilian Wöber,GB1,1,0,0,0,90
3838779_289592,3838779,289592,703,703,2023-02-05,Orel Mangala,GB1,0,0,0,0,45
3838779_332697,3838779,332697,399,506,2023-02-05,Weston McKennie,GB1,0,0,0,0,33
3838779_332705,3838779,332705,399,399,2023-02-05,Tyler Adams,GB1,0,0,0,0,90
3838779_336869,3838779,336869,399,399,2023-02-05,Marc Roca,GB1,0,0,0,0,57
3838779_374139,3838779,374139,399,399,2023-02-05,Junior Firpo,GB1,0,0,0,0,23
3838779_398402,3838779,398402,703,703,2023-02-05,Sam Surridge,GB1,1,0,0,0,17
3838779_410708,3838779,410708,399,399,2023-02-05,Pascal Struijk,GB1,1,0,0,0,67
3838779_417346,3838779,417346,399,399,2023-02-05,Jack Harrison,GB1,0,0,0,0,83
3838779_429014,3838779,429014,703,703,2023-02-05,Morgan Gibbs-White,GB1,0,0,0,0,90
3838779_45403,3838779,45403,703,703,2023-02-05,André Ayew,GB1,0,0,0,0,1
3838779_470607,3838779,470607,703,703,2023-02-05,Brennan Johnson,GB1,0,0,1,0,90
3838779_474701,3838779,474701,399,399,2023-02-05,Crysencio Summerville,GB1,0,0,0,0,33
3838779_476352,3838779,476352,703,703,2023-02-05,Renan Lodi,GB1,0,0,0,0,90
3838779_503680,3838779,503680,703,703,2023-02-05,Neco Williams,GB1,1,0,0,0,90
3838779_512385,3838779,512385,399,399,2023-02-05,Luis Sinisterra,GB1,0,0,0,0,57
3838779_532178,3838779,532178,399,399,2023-02-05,Sam Greenwood,GB1,0,0,0,0,7
3838779_538977,3838779,538977,399,399,2023-02-05,Georginio Rutter,GB1,0,0,0,0,23
3838779_542586,3838779,542586,399,399,2023-02-05,Illan Meslier,GB1,0,0,0,0,90
3838779_61644,3838779,61644,703,703,2023-02-05,Jack Colback,GB1,0,0,0,0,45
3838779_627626,3838779,627626,399,399,2023-02-05,Wilfried Gnonto,GB1,0,0,0,0,90
3838779_67420,3838779,67420,399,399,2023-02-05,Luke Ayling,GB1,0,0,0,0,90
3838779_75067,3838779,75067,399,399,2023-02-05,Liam Cooper,GB1,0,0,0,0,90
3838779_79422,3838779,79422,703,703,2023-02-05,Keylor Navas,GB1,0,0,0,0,90
3838779_808509,3838779,808509,703,703,2023-02-05,Danilo,GB1,1,0,0,0,45
3839335_108880,3839335,108880,82,82,2023-02-05,Koen Casteels,L1,0,0,0,0,90
3839335_117674,3839335,117674,82,82,2023-02-05,Maximilian Arnold,L1,0,0,0,0,74
3839335_119277,3839335,119277,82,82,2023-02-05,Yannick Gerhardt,L1,0,0,0,0,16
3839335_12282,3839335,12282,27,27,2023-02-05,Daley Blind,L1,0,0,0,0,12
3839335_153084,3839335,153084,27,27,2023-02-05,Leon Goretzka,L1,1,0,0,0,90
3839335_159471,3839335,159471,27,27,2023-02-05,Serge Gnabry,L1,0,0,0,0,35
3839335_161056,3839335,161056,27,27,2023-02-05,Joshua Kimmich,L1,2,0,0,1,54
3839335_182712,3839335,182712,27,281,2023-02-05,João Cancelo,L1,0,0,0,1,78
3839335_192565,3839335,192565,27,27,2023-02-05,Leroy Sané,L1,1,0,0,0,60
3839335_221611,3839335,221611,82,82,2023-02-05,Paulo Otávio,L1,1,0,0,1,66
3839335_243714,3839335,243714,27,27,2023-02-05,Kingsley Coman,L1,0,0,2,0,55
3839335_314288,3839335,314288,82,82,2023-02-05,Lukas Nmecha,L1,0,0,0,0,16
3839335_326031,3839335,326031,27,27,2023-02-05,Matthijs de Ligt,L1,0,0,0,0,90
3839335_327251,3839335,327251,82,82,2023-02-05,Ridle Baku,L1,0,0,0,0,90
3839335_338629,3839335,338629,82,82,2023-02-05,Sebastiaan Bornauw,L1,1,0,0,0,90
3839335_342405,3839335,342405,82,82,2023-02-05,Mattias Svanberg,L1,0,0,1,0,90
3839335_353366,3839335,353366,27,27,2023-02-05,Benjamin Pavard,L1,0,0,0,1,90
3839335_391004,3839335,391004,82,82,2023-02-05,Jonas Wind,L1,0,0,0,0,74
3839335_406640,3839335,406640,82,82,2023-02-05,Felix Nmecha,L1,0,0,0,0,90
3839335_407098,3839335,407098,82,82,2023-02-05,Jakub Kaminski,L1,0,0,1,0,60
3839335_42205,3839335,42205,27,18,2023-02-05,Yann Sommer,L1,0,0,0,0,90
3839335_424204,3839335,424204,27,27,2023-02-05,Alphonso Davies,L1,0,0,0,1,90
3839335_434224,3839335,434224,82,82,2023-02-05,Maxence Lacroix,L1,0,0,0,0,30
3839335_445939,3839335,445939,82,82,2023-02-05,Omar Marmoush,L1,0,0,0,0,24
3839335_483046,3839335,483046,27,27,2023-02-05,Josip Stanisic,L1,0,0,0,0,30
3839335_533295,3839335,533295,82,82,2023-02-05,Patrick Wimmer,L1,0,0,0,0,66
3839335_557459,3839335,557459,82,82,2023-02-05,Micky van de Ven,L1,0,0,0,0,90
3839335_580195,3839335,580195,27,27,2023-02-05,Jamal Musiala,L1,0,0,1,0,78
3839335_58358,3839335,58358,27,27,2023-02-05,Thomas Müller,L1,0,0,1,0,60
3839335_711517,3839335,711517,82,82,2023-02-05,Kevin Paredes,L1,0,0,0,0,24
3839335_801734,3839335,801734,27,27,2023-02-05,Mathys Tel,L1,1,0,0,0,30
3839335_900909,3839335,900909,27,27,2023-02-05,Paul Wanner,L1,1,0,0,0,12
3839338_125103,3839338,125103,86,86,2023-02-05,Marvin Ducksch,L1,0,0,1,0,79
3839338_146310,3839338,146310,79,79,2023-02-05,Wataru Endo,L1,0,0,0,0,90
3839338_156990,3839338,156990,86,86,2023-02-05,Marco Friedl,L1,1,0,0,0,90
3839338_162434,3839338,162434,86,86,2023-02-05,Niklas Stark,L1,0,0,0,0,90
3839338_193004,3839338,193004,79,79,2023-02-05,Waldemar Anton,L1,1,0,0,0,90
3839338_202228,3839338,202228,86,86,2023-02-05,Milos Veljkovic,L1,0,0,0,0,11
3839338_232320,3839338,232320,79,79,2023-02-05,Atakan Karazor,L1,0,0,0,0,90
3839338_260053,3839338,260053,86,86,2023-02-05,Jiri Pavlenka,L1,0,0,0,0,90
3839338_270541,3839338,270541,79,79,2023-02-05,Serhou Guirassy,L1,0,0,0,0,25
3839338_272278,3839338,272278,79,79,2023-02-05,Chris Führich,L1,0,0,0,0,70
3839338_275249,3839338,275249,86,86,2023-02-05,Niklas Schmidt,L1,1,0,0,0,70
3839338_284769,3839338,284769,79,79,2023-02-05,Florian Müller,L1,0,0,0,0,90
3839338_289835,3839338,289835,86,86,2023-02-05,Jens Stage,L1,1,0,1,0,90
3839338_293194,3839338,293194,79,79,2023-02-05,Borna Sosa,L1,0,0,0,0,20
3839338_334221,3839338,334221,86,86,2023-02-05,Amos Pieper,L1,1,0,0,0,79
3839338_353892,3839338,353892,79,79,2023-02-05,Hiroki Ito,L1,0,0,0,0,90
3839338_381753,3839338,381753,86,86,2023-02-05,Ilia Gruev,L1,0,0,0,0,20
3839338_400546,3839338,400546,79,79,2023-02-05,Nikolas Nartey,L1,1,0,0,0,70
3839338_415912,3839338,415912,79,79,2023-02-05,Konstantinos Mavropanos,L1,0,0,0,0,90
3839338_496767,3839338,496767,79,79,2023-02-05,Juan José Perea,L1,0,0,0,0,45
3839338_532539,3839338,532539,86,86,2023-02-05,Lee Buchanan,L1,0,0,0,0,1
3839338_58396,3839338,58396,86,86,2023-02-05,Christian Groß,L1,0,0,0,0,90
3839338_58995,3839338,58995,86,86,2023-02-05,Anthony Jung,L1,0,0,0,0,90
3839338_645774,3839338,645774,86,86,2023-02-05,Eren Dinkci,L1,0,0,0,0,11
3839338_664973,3839338,664973,86,86,2023-02-05,Dikeni Salifou,L1,0,0,0,0,1
3839338_675565,3839338,675565,79,79,2023-02-05,Thomas Kastanaras,L1,0,0,0,0,20
3839338_75489,3839338,75489,86,86,2023-02-05,Niclas Füllkrug,L1,0,0,0,1,90
3839338_79377,3839338,79377,79,79,2023-02-05,Genki Haraguchi,L1,0,0,0,0,90
3839338_93844,3839338,93844,86,86,2023-02-05,Leonardo Bittencourt,L1,1,0,0,0,90
3840169_102744,3840169,102744,995,995,2023-02-05,Sébastien Corchia,FR1,0,0,0,0,1
3840169_122797,3840169,122797,995,995,2023-02-05,Andy Delort,FR1,0,0,0,0,15
3840169_124901,3840169,124901,1147,1147,2023-02-05,Benjamin Leroy,FR1,0,0,0,0,90
3840169_149518,3840169,149518,1147,1147,2023-02-05,Michaël Barreto,FR1,0,0,0,0,74
3840169_175014,3840169,175014,1147,1147,2023-02-05,Youcef Belaïli,FR1,0,0,0,0,74
3840169_182875,3840169,182875,995,995,2023-02-05,Jean-Charles Castelletto,FR1,0,0,0,0,90
3840169_222859,3840169,222859,995,33,2023-02-05,Florent Mollet,FR1,0,0,0,0,75
3840169_267147,3840169,267147,1147,1147,2023-02-05,Cyrille Bayala,FR1,0,0,0,0,90
3840169_270051,3840169,270051,995,995,2023-02-05,Andrei Girotto,FR1,0,0,0,0,90
3840169_288225,3840169,288225,995,995,2023-02-05,Ludovic Blas,FR1,0,0,1,0,15
3840169_353365,3840169,353365,995,995,2023-02-05,Marcus Coco,FR1,0,0,0,0,15
3840169_353403,3840169,353403,995,995,2023-02-05,Samuel Moutoussamy,FR1,0,0,0,1,90
3840169_357117,3840169,357117,995,995,2023-02-05,Alban Lafont,FR1,0,0,0,0,90
3840169_371554,3840169,371554,1147,1147,2023-02-05,Kevin Spadanuda,FR1,0,0,0,0,16
3840169_374040,3840169,374040,1147,1147,2023-02-05,Vincent Marchetti,FR1,0,0,0,0,29
3840169_375881,3840169,375881,1147,1147,2023-02-05,Ismaël Diallo,FR1,0,1,0,0,88
3840169_384859,3840169,384859,995,995,2023-02-05,Fabien Centonze,FR1,0,0,0,0,90
3840169_388795,3840169,388795,1147,1147,2023-02-05,Oumar Gonzalez,FR1,0,0,0,0,90
3840169_394906,3840169,394906,995,995,2023-02-05,Charles Traoré,FR1,0,0,0,0,1
3840169_418662,3840169,418662,1147,1147,2023-02-05,Florian Chabrolle,FR1,1,0,0,0,90
3840169_44421,3840169,44421,1147,1147,2023-02-05,Cédric Avinel,FR1,0,0,0,0,90
3840169_462348,3840169,462348,995,995,2023-02-05,Mostafa Mohamed,FR1,0,0,0,0,75
3840169_500689,3840169,500689,995,995,2023-02-05,Evann Guessand,FR1,0,0,1,0,75
3840169_531949,3840169,531949,995,995,2023-02-05,Ignatius Ganago,FR1,0,0,0,0,90
3840169_569388,3840169,569388,1147,1147,2023-02-05,Clément Vidal,FR1,0,0,0,0,6
3840169_57482,3840169,57482,1147,1147,2023-02-05,Mohamed Youssouf,FR1,0,0,0,0,90
3840169_591796,3840169,591796,1147,1147,2023-02-05,Moussa Djitté,FR1,0,0,0,0,16
3840169_627163,3840169,627163,1147,1147,2023-02-05,Mounaïm El Idrissy,FR1,1,0,0,0,74
3840169_657919,3840169,657919,1147,1147,2023-02-05,Paolo Lebas,FR1,0,0,0,0,55
3840169_750903,3840169,750903,995,995,2023-02-05,Jaouen Hadjam,FR1,0,0,0,0,90
3840169_98349,3840169,98349,1147,1147,2023-02-05,Romain Hamouma,FR1,0,0,0,0,16
3840170_138171,3840170,138171,290,290,2023-02-05,Mathias Autret,FR1,0,0,0,0,68
3840170_149928,3840170,149928,290,290,2023-02-05,Jubal,FR1,1,0,0,0,90
3840170_157501,3840170,157501,290,290,2023-02-05,M'Baye Niang,FR1,0,0,0,0,11
3840170_167472,3840170,167472,290,290,2023-02-05,Youssouf M'Changama,FR1,0,0,0,0,4
3840170_199704,3840170,199704,1421,1421,2023-02-05,Yunis Abdelhamid,FR1,0,0,0,0,90
3840170_215114,3840170,215114,1421,1421,2023-02-05,Thomas Foket,FR1,0,0,0,0,90
3840170_222876,3840170,222876,1421,1421,2023-02-05,Arbër Zeneli,FR1,0,0,0,0,8
3840170_229853,3840170,229853,290,290,2023-02-05,Birama Touré,FR1,0,0,0,0,90
3840170_263951,3840170,263951,290,290,2023-02-05,Hamza Sakhi,FR1,0,0,0,0,22
3840170_303657,3840170,303657,290,2239,2023-02-05,Ionut Radu,FR1,0,0,0,0,90
3840170_306166,3840170,306166,290,290,2023-02-05,Nuno Da Costa,FR1,0,0,0,0,86
3840170_315145,3840170,315145,1421,1421,2023-02-05,Azor Matusiwa,FR1,0,0,0,0,27
3840170_340177,3840170,340177,1421,1421,2023-02-05,Thibault De Smet,FR1,0,0,0,0,90
3840170_344576,3840170,344576,290,290,2023-02-05,Rayan Raveloson,FR1,0,0,0,0,90
3840170_344892,3840170,344892,290,290,2023-02-05,Gauthier Hein,FR1,0,0,0,0,79
3840170_348791,3840170,348791,1421,1421,2023-02-05,Junya Ito,FR1,0,0,0,0,82
3840170_371142,3840170,371142,1421,44,2023-02-05,Myziane Maolida,FR1,0,0,0,0,18
3840170_395242,3840170,395242,1421,1421,2023-02-05,Alexis Flips,FR1,0,0,0,0,72
3840170_397171,3840170,397171,290,290,2023-02-05,Gideon Mensah,FR1,1,0,0,0,90
3840170_414908,3840170,414908,1421,1421,2023-02-05,Marshall Munetsi,FR1,0,0,0,0,90
3840170_448632,3840170,448632,1421,1421,2023-02-05,Yehvann Diouf,FR1,0,0,0,0,90
3840170_468066,3840170,468066,1421,1421,2023-02-05,Jens Cajuste,FR1,0,0,0,0,71
3840170_488656,3840170,488656,290,989,2023-02-05,Siriki Dembélé,FR1,0,0,0,0,11
3840170_503770,3840170,503770,1421,1421,2023-02-05,Folarin Balogun,FR1,0,0,0,0,90
3840170_536508,3840170,536508,290,290,2023-02-05,Han-Noah Massengo,FR1,0,0,0,0,86
3840170_569140,3840170,569140,290,290,2023-02-05,Lassine Sinayoko,FR1,0,0,0,0,4
3840170_649033,3840170,649033,1421,1421,2023-02-05,Dion Lopy,FR1,0,0,0,0,19
3840170_659543,3840170,659543,290,290,2023-02-05,Matthis Abline,FR1,0,0,0,0,79
3840170_671594,3840170,671594,1421,1421,2023-02-05,Kamory Doumbia,FR1,0,0,0,0,63
3840170_683895,3840170,683895,1421,1421,2023-02-05,Emmanuel Agbadou,FR1,0,0,0,0,90
3840170_708678,3840170,708678,290,290,2023-02-05,Isaak Touré,FR1,0,0,0,0,90
3840171_118303,3840171,118303,3524,3524,2023-02-05,Mehdi Zeffane,FR1,0,0,0,0,12
3840171_164904,3840171,164904,3524,3524,2023-02-05,Mory Diaw,FR1,0,0,0,0,90
3840171_165793,3840171,165793,162,162,2023-02-05,Takumi Minamino,FR1,1,0,0,0,85
3840171_170966,3840171,170966,3524,3524,2023-02-05,Jérémie Bela,FR1,0,0,0,0,27
3840171_195778,3840171,195778,162,162,2023-02-05,Alexander Nübel,FR1,0,0,0,0,90
3840171_203746,3840171,203746,162,162,2023-02-05,Ruben Aguilar,FR1,1,0,0,0,90
3840171_208172,3840171,208172,3524,3524,2023-02-05,Mateusz Wieteska,FR1,0,0,0,0,90
3840171_237662,3840171,237662,162,162,2023-02-05,Breel Embolo,FR1,0,0,1,0,90
3840171_249730,3840171,249730,162,162,2023-02-05,Guillermo Maripán,FR1,0,0,1,0,90
3840171_257448,3840171,257448,162,162,2023-02-05,Gelson Martins,FR1,0,0,0,0,1
3840171_260316,3840171,260316,3524,3524,2023-02-05,Komnen Andric,FR1,0,0,0,0,12
3840171_263918,3840171,263918,162,162,2023-02-05,Aleksandr Golovin,FR1,0,0,0,1,90
3840171_270411,3840171,270411,3524,3524,2023-02-05,Saîf-Eddine Khaoui,FR1,1,0,0,0,90
3840171_321647,3840171,321647,3524,3524,2023-02-05,Grejohn Kyei,FR1,0,0,0,0,78
3840171_369267,3840171,369267,3524,3524,2023-02-05,Maximiliano Caufriez,FR1,0,0,0,0,90
3840171_386047,3840171,386047,162,162,2023-02-05,Axel Disasi,FR1,0,0,0,0,90
3840171_420064,3840171,420064,162,162,2023-02-05,Caio Henrique,FR1,0,0,0,1,90
3840171_422281,3840171,422281,3524,3524,2023-02-05,Muhammed Cham,FR1,0,0,0,0,63
3840171_490426,3840171,490426,162,162,2023-02-05,Krépin Diatta,FR1,0,0,0,0,90
3840171_543382,3840171,543382,162,162,2023-02-05,Mohamed Camara,FR1,0,0,0,0,90
3840171_557939,3840171,557939,3524,3524,2023-02-05,Neto Borges,FR1,0,0,0,0,90
3840171_569598,3840171,569598,162,162,2023-02-05,Youssouf Fofana,FR1,0,0,0,0,90
3840171_594997,3840171,594997,3524,3524,2023-02-05,Yohann Magnin,FR1,0,0,0,0,90
3840171_646733,3840171,646733,3524,3524,2023-02-05,Jim Allevinah,FR1,0,0,0,0,90
3840171_82009,3840171,82009,162,162,2023-02-05,Kevin Volland,FR1,0,0,0,0,5
3840171_860056,3840171,860056,3524,3524,2023-02-05,Aïman Maurer,FR1,0,0,0,0,78
3840171_91473,3840171,91473,3524,3524,2023-02-05,Florent Ogier,FR1,0,0,0,0,90
