game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_name,away_club_name,aggregate,competition_type
3840439,FR1,2022,37. Matchday,2023-05-27,1041,1421,3,0,7.0,11.0,Laurent Blanc,Will Still,Groupama Stadium,56874.0,Jérémy Stinat,https://www.transfermarkt.co.uk/olympique-lyon_stade-reims/index/spielbericht/3840439,Olympique Lyon,Stade Reims,3:0,domestic_league
3844554,ES1,2022,38. Matchday,2023-06-04,366,3709,0,0,18.0,15.0,Paulo Pezzolano,Pepe Bordalás,Nuevo José Zorrilla,25517.0,José Luis Munuera Montero,https://www.transfermarkt.co.uk/real-valladolid-cf_getafe-cf/index/spielbericht/3844554,Real Valladolid CF,Getafe CF,0:0,domestic_league
3844757,IT1,2022,3. Matchday,2022-08-28,430,6195,0,0,8.0,5.0,Vincenzo Italiano,Luciano Spalletti,Artemio Franchi,32286.0,Livio Marinelli,https://www.transfermarkt.co.uk/acf-fiorentina_ssc-napoli/index/spielbericht/3844757,ACF Fiorentina,SSC Napoli,0:0,domestic_league
3844769,IT1,2022,4. Matchday,2022-08-30,46,2239,3,1,3.0,18.0,Simone Inzaghi,Massimiliano Alvini,Giuseppe Meazza,70750.0,Francesco Fourneau,https://www.transfermarkt.co.uk/inter-milan_us-cremonese/index/spielbericht/3844769,Inter Milan,US Cremonese,3:1,domestic_league
3844792,IT1,2022,6. Matchday,2022-09-11,1005,2919,1,1,16.0,19.0,Marco Baroni,Giovanni Stroppa,Ettore Giardiniero,23391.0,Luca Pairetto,https://www.transfermarkt.co.uk/us-lecce_ac-monza/index/spielbericht/3844792,US Lecce,AC Monza,1:1,domestic_league
3844806,IT1,2022,8. Matchday,2022-10-02,800,430,1,0,2.0,10.0,Gian Piero Gasperini,Vincenzo Italiano,Gewiss Stadium,18265.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/atalanta-bc_acf-fiorentina/index/spielbericht/3844806,Atalanta BC,ACF Fiorentina,1:0,domestic_league
3844859,IT1,2022,13. Matchday,2022-11-06,506,46,2,0,12.0,6.0,Massimiliano Allegri,Simone Inzaghi,Allianz Stadium,40387.0,Daniele Doveri,https://www.transfermarkt.co.uk/juventus-fc_inter-milan/index/spielbericht/3844859,Juventus FC,Inter Milan,2:0,domestic_league
3844883,IT1,2022,15. Matchday,2022-11-12,6195,410,3,2,1.0,7.0,Luciano Spalletti,Andrea Sottil,Stadio Diego Armando Maradona,51000.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/ssc-napoli_udinese-calcio/index/spielbericht/3844883,SSC Napoli,Udinese Calcio,3:2,domestic_league
3844888,IT1,2022,16. Matchday,2023-01-04,46,6195,1,0,3.0,1.0,Simone Inzaghi,Luciano Spalletti,Giuseppe Meazza,75470.0,Simone Sozza,https://www.transfermarkt.co.uk/inter-milan_ssc-napoli/index/spielbericht/3844888,Inter Milan,SSC Napoli,1:0,domestic_league
3844891,IT1,2022,16. Matchday,2023-01-04,380,5,1,2,15.0,2.0,Davide Nicola,Stefano Pioli,Arechi,29541.0,Francesco Fourneau,https://www.transfermarkt.co.uk/us-salernitana-1919_ac-milan/index/spielbericht/3844891,US Salernitana 1919,AC Milan,1:2,domestic_league
3844953,IT1,2022,22. Matchday,2023-02-12,6195,2239,3,0,1.0,20.0,Luciano Spalletti,Davide Ballardini,Stadio Diego Armando Maradona,50250.0,Luca Massimi,https://www.transfermarkt.co.uk/ssc-napoli_us-cremonese/index/spielbericht/3844953,SSC Napoli,US Cremonese,3:0,domestic_league
3844973,IT1,2022,24. Matchday,2023-02-26,5,800,2,0,3.0,6.0,Stefano Pioli,Gian Piero Gasperini,Giuseppe Meazza,72203.0,Maurizio Mariani,https://www.transfermarkt.co.uk/ac-milan_atalanta-bc/index/spielbericht/3844973,AC Milan,Atalanta BC,2:0,domestic_league
3844993,IT1,2022,26. Matchday,2023-03-11,6195,800,2,0,1.0,7.0,Luciano Spalletti,Gian Piero Gasperini,Stadio Diego Armando Maradona,50601.0,Andrea Colombo,https://www.transfermarkt.co.uk/ssc-napoli_atalanta-bc/index/spielbericht/3844993,SSC Napoli,Atalanta BC,2:0,domestic_league
3845045,IT1,2022,31. Matchday,2023-04-23,410,2239,3,0,10.0,19.0,Andrea Sottil,Davide Ballardini,Dacia Arena,23445.0,Francesco Fourneau,https://www.transfermarkt.co.uk/udinese-calcio_us-cremonese/index/spielbericht/3845045,Udinese Calcio,US Cremonese,3:0,domestic_league
3845070,IT1,2022,34. Matchday,2023-05-06,5,398,2,0,4.0,2.0,Stefano Pioli,Maurizio Sarri,Giuseppe Meazza,72365.0,Antonio Rapuano,https://www.transfermarkt.co.uk/ac-milan_ss-lazio/index/spielbericht/3845070,AC Milan,SS Lazio,2:0,domestic_league
3845115,IT1,2022,38. Matchday,2023-06-04,410,506,0,1,12.0,7.0,Andrea Sottil,Massimiliano Allegri,Dacia Arena,23266.0,Marco Guida,https://www.transfermarkt.co.uk/udinese-calcio_juventus-fc/index/spielbericht/3845115,Udinese Calcio,Juventus FC,0:1,domestic_league
3858323,ES1,2022,6. Matchday,2022-09-17,1049,940,3,0,9.0,13.0,Gennaro Gattuso,Eduardo Coudet,Mestalla,40965.0,Pablo González Fuertes,https://www.transfermarkt.co.uk/valencia-cf_celta-de-vigo/index/spielbericht/3858323,Valencia CF,Celta de Vigo,3:0,domestic_league
3860194,TR1,2022,6. Matchday,2022-09-11,2832,24245,1,1,6.0,17.0,Erol Bulut,Recep Ucar,Yeni Hatay Stadyumu,575.0,Ümit Öztürk,https://www.transfermarkt.co.uk/gaziantep-fk_umraniyespor/index/spielbericht/3860194,Gaziantep FK,Ümraniyespor,1:1,domestic_league
3860204,TR1,2022,2. Matchday,2022-08-13,3840,2381,3,0,1.0,14.0,Vincenzo Montella,Riza Calimbay,Yeni Adana Stadyumu,13252.0,Mert Güzenge,https://www.transfermarkt.co.uk/adana-demirspor_sivasspor/index/spielbericht/3860204,Adana Demirspor,Sivasspor,3:0,domestic_league
3860225,TR1,2022,10. Matchday,2022-10-15,3205,141,2,1,9.0,7.0,Cagdas Atan,Okan Buruk,RHG Enertürk Enerji Stadyumu,16441.0,Arda Kardesler,https://www.transfermarkt.co.uk/kayserispor_galatasaray/index/spielbericht/3860225,Kayserispor,Galatasaray,2:1,domestic_league
3860296,TR1,2022,15. Matchday,2022-12-25,2293,11282,2,2,6.0,9.0,Ilhan Palut,Francesco Farioli,Medaş Konya Büyükşehir Stadyumu,8293.0,Bahattin Simsek,https://www.transfermarkt.co.uk/konyaspor_alanyaspor/index/spielbericht/3860296,Konyaspor,Alanyaspor,2:2,domestic_league
3860335,TR1,2022,13. Matchday,2022-11-04,24245,11282,3,1,19.0,9.0,Recep Ucar,Francesco Farioli,Ümraniye Belediyesi Şehir Stadı,1527.0,Ali Sansalan,https://www.transfermarkt.co.uk/umraniyespor_alanyaspor/index/spielbericht/3860335,Ümraniyespor,Alanyaspor,3:1,domestic_league
3860348,TR1,2022,16. Matchday,2022-12-27,6890,589,2,0,3.0,12.0,Emre Belözoglu,Nuri Sahin,Başakşehir Fatih Terim,833.0,Halil Umut Meler,https://www.transfermarkt.co.uk/basaksehir-fk_antalyaspor/index/spielbericht/3860348,Basaksehir FK,Antalyaspor,2:0,domestic_league
3860362,TR1,2022,20. Matchday,2023-01-22,11282,6646,2,2,8.0,10.0,Francesco Farioli,Andrea Pirlo,Kırbıyık Holding Stadyumu,2827.0,Burak Pakkan,https://www.transfermarkt.co.uk/alanyaspor_fatih-karagumruk/index/spielbericht/3860362,Alanyaspor,Fatih Karagümrük,2:2,domestic_league
3860369,TR1,2022,20. Matchday,2023-01-20,3840,11688,1,1,6.0,12.0,Vincenzo Montella,Hakan Keles,Yeni Adana Stadyumu,14271.0,Yasin Kol,https://www.transfermarkt.co.uk/adana-demirspor_giresunspor/index/spielbericht/3860369,Adana Demirspor,Giresunspor,1:1,domestic_league
3860397,TR1,2022,26. Matchday,2023-03-18,3840,589,2,0,4.0,11.0,Vincenzo Montella,Nuri Sahin,Yeni Adana Stadyumu,7982.0,Bahattin Simsek,https://www.transfermarkt.co.uk/adana-demirspor_antalyaspor/index/spielbericht/3860397,Adana Demirspor,Antalyaspor,2:0,domestic_league
3860411,TR1,2022,22. Matchday,2023-02-02,2293,924,0,1,8.0,18.0,Aleksandar Stanojevic,Fatih Tekke,Medaş Konya Büyükşehir Stadyumu,4349.0,Ümit Öztürk,https://www.transfermarkt.co.uk/konyaspor_istanbulspor/index/spielbericht/3860411,Konyaspor,Istanbulspor,0:1,domestic_league
3860460,TR1,2022,29. Matchday,2023-04-14,589,11282,3,1,11.0,12.0,Nuri Sahin,Ersun Yanal,Corendon Airlines Park Antalya Stadı,8396.0,Tugay Kaan Numanoglu,https://www.transfermarkt.co.uk/antalyaspor_alanyaspor/index/spielbericht/3860460,Antalyaspor,Alanyaspor,3:1,domestic_league
3860506,TR1,2022,25. Matchday,2023-03-12,449,3840,4,1,5.0,4.0,Orhan Ak,Vincenzo Montella,Şenol Güneş Spor Kompleksi,15390.0,Abdulkadir Bitigen,https://www.transfermarkt.co.uk/trabzonspor_adana-demirspor/index/spielbericht/3860506,Trabzonspor,Adana Demirspor,4:1,domestic_league
3860515,TR1,2022,35. Matchday,2023-05-22,449,6646,4,1,6.0,9.0,Nenad Bjelica,Andrea Pirlo,Şenol Güneş Spor Kompleksi,7285.0,Turgut Doman,https://www.transfermarkt.co.uk/trabzonspor_fatih-karagumruk/index/spielbericht/3860515,Trabzonspor,Fatih Karagümrük,4:1,domestic_league
3886304,ES1,2022,8. Matchday,2022-10-08,13,12321,2,1,4.0,14.0,Diego Simeone,Míchel,Civitas Metropolitano,54069.0,Juan Martínez Munuera,https://www.transfermarkt.co.uk/atletico-de-madrid_girona-fc/index/spielbericht/3886304,Atlético de Madrid,Girona FC,2:1,domestic_league
3886408,ES1,2022,13. Matchday,2022-11-06,13,714,1,1,3.0,16.0,Diego Simeone,Diego Martínez,Civitas Metropolitano,50007.0,Juan Luis Pulido Santana,https://www.transfermarkt.co.uk/atletico-de-madrid_rcd-espanyol-barcelona/index/spielbericht/3886408,Atlético de Madrid,RCD Espanyol Barcelona,1:1,domestic_league
3886451,ES1,2022,14. Matchday,2022-11-08,331,131,1,2,7.0,1.0,Jagoba Arrasate,Xavi,El Sadar,21603.0,Jesús Gil Manzano,https://www.transfermarkt.co.uk/ca-osasuna_fc-barcelona/index/spielbericht/3886451,CA Osasuna,FC Barcelona,1:2,domestic_league
3886502,ES1,2022,18. Matchday,2023-01-22,131,3709,1,0,1.0,16.0,Xavi,Quique Sánchez Flores,Spotify Camp Nou,79814.0,Javier Iglesias Villanueva,https://www.transfermarkt.co.uk/fc-barcelona_getafe-cf/index/spielbericht/3886502,FC Barcelona,Getafe CF,1:0,domestic_league
3886526,ES1,2022,20. Matchday,2023-02-04,714,331,1,1,15.0,9.0,Diego Martínez,Jagoba Arrasate,RCDE Stadium,22438.0,Jesús Gil Manzano,https://www.transfermarkt.co.uk/rcd-espanyol-barcelona_ca-osasuna/index/spielbericht/3886526,RCD Espanyol Barcelona,CA Osasuna,1:1,domestic_league
3886550,ES1,2022,22. Matchday,2023-02-18,150,366,2,1,5.0,15.0,Manuel Pellegrini,Pacheta,Benito Villamarín,51396.0,Mateu Lahoz,https://www.transfermarkt.co.uk/real-betis-balompie_real-valladolid-cf/index/spielbericht/3886550,Real Betis Balompié,Real Valladolid CF,2:1,domestic_league
3886575,ES1,2022,24. Matchday,2023-03-06,331,940,0,0,8.0,12.0,Jagoba Arrasate,Carlos Carvalhal,El Sadar,17684.0,José María Sánchez Martínez,https://www.transfermarkt.co.uk/ca-osasuna_celta-de-vigo/index/spielbericht/3886575,CA Osasuna,Celta de Vigo,0:0,domestic_league
3886600,ES1,2022,27. Matchday,2023-04-01,621,3709,0,0,7.0,14.0,Ernesto Valverde,Quique Sánchez Flores,San Mamés,43782.0,Javier Iglesias Villanueva,https://www.transfermarkt.co.uk/athletic-bilbao_getafe-cf/index/spielbericht/3886600,Athletic Bilbao,Getafe CF,0:0,domestic_league
3886641,ES1,2022,31. Matchday,2023-04-26,13,237,3,1,3.0,12.0,Diego Simeone,Javier Aguirre,Civitas Metropolitano,58523.0,Juan Luis Pulido Santana,https://www.transfermarkt.co.uk/atletico-de-madrid_rcd-mallorca/index/spielbericht/3886641,Atlético de Madrid,RCD Mallorca,3:1,domestic_league
3886676,ES1,2022,34. Matchday,2023-05-12,237,2687,1,0,12.0,16.0,Javier Aguirre,Sergio,Mallorca Son Moix,15377.0,José María Sánchez Martínez,https://www.transfermarkt.co.uk/rcd-mallorca_cadiz-cf/index/spielbericht/3886676,RCD Mallorca,Cádiz CF,1:0,domestic_league
3886683,ES1,2022,35. Matchday,2023-05-19,2687,366,2,0,16.0,18.0,Sergio,Paulo Pezzolano,Nuevo Mirandilla,18938.0,Juan Martínez Munuera,https://www.transfermarkt.co.uk/cadiz-cf_real-valladolid-cf/index/spielbericht/3886683,Cádiz CF,Real Valladolid CF,2:0,domestic_league
3886703,ES1,2022,37. Matchday,2023-05-28,3709,331,2,1,14.0,8.0,Pepe Bordalás,Jagoba Arrasate,Coliseum Alfonso Pérez,13510.0,Mateu Lahoz,https://www.transfermarkt.co.uk/getafe-cf_ca-osasuna/index/spielbericht/3886703,Getafe CF,CA Osasuna,2:1,domestic_league
3918231,DFB,2022,Second Round,2022-10-18,23,82,1,2,,,Michael Schiele,Niko Kovac,EINTRACHT-Stadion,22000.0,Daniel Schlager,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3918231,Eintracht Braunschweig,VfL Wolfsburg,1:2,domestic_cup
3947773,CIT,2022,Round of 16,2023-01-17,6195,2239,6,7,,,Luciano Spalletti,Davide Ballardini,Stadio Diego Armando Maradona,32000.0,Maria Sole Ferrieri Caputi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3947773,SSC Napoli,US Cremonese,6:7,domestic_cup
3949451,DFB,2022,Round of 16,2023-02-07,24,105,4,2,,,Oliver Glasner,Torsten Lieberknecht,Commerzbank Arena,49500.0,Felix Zwayer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3949451,Eintracht Frankfurt,SV Darmstadt 98,4:2,domestic_cup
3956692,CL,2022,last 16 1st leg,2023-02-22,23826,281,1,1,,,Marco Rose,Pep Guardiola,Red Bull Arena,45228.0,Serdar Gözübüyük,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3956692,RB Leipzig,Manchester City,1:1,international_cup
3956708,EL,2022,intermediate stage 1st leg,2023-02-16,131,985,2,2,,,Xavi,Erik ten Hag,Spotify Camp Nou,90225.0,Maurizio Mariani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3956708,FC Barcelona,Manchester United,2:2,international_cup
3956709,EL,2022,intermediate stage 1st leg,2023-02-16,506,995,1,1,,,Massimiliano Allegri,Antoine Kombouaré,Allianz Stadium,41019.0,João Pinheiro,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3956709,Juventus FC,FC Nantes,1:1,international_cup
3974048,FAC,2023,Third Round,2023-01-08,281,631,4,0,,,Pep Guardiola,Graham Potter,Etihad Stadium,51505.0,Robert Jones,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3974048,Manchester City,Chelsea FC,4:0,domestic_cup
4013651,FAC,2023,Fourth Round,2023-01-28,931,289,1,1,,,Marco Silva,Tony Mowbray,Craven Cottage,22905.0,Michael Salisbury,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4013651,Fulham FC,Sunderland AFC,1:1,domestic_cup
4022849,FAC,2023,Fifth Round,2023-02-28,931,399,2,0,,,Marco Silva,Javi Gracia,Craven Cottage,19359.0,Chris Kavanagh,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4022849,Fulham FC,Leeds United,2:0,domestic_cup
4027695,DFB,2022,Quarter-Finals,2023-04-04,24,89,2,0,,,Oliver Glasner,Urs Fischer,Commerzbank Arena,49500.0,Bastian Dankert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4027695,Eintracht Frankfurt,1.FC Union Berlin,2:0,domestic_cup
4070233,DFB,2022,Final,2023-06-03,23826,24,2,0,,,Marco Rose,Oliver Glasner,Olympiastadion Berlin,74667.0,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4070233,RB Leipzig,Eintracht Frankfurt,2:0,domestic_cup
4094580,FR1,2023,1. Matchday,2023-08-13,273,347,5,1,1.0,18.0,Bruno Génésio,László Bölöni,Roazhon Park,26065.0,Jérémy Stinat,https://www.transfermarkt.co.uk/stade-rennais-fc_fc-metz/index/spielbericht/4094580,Stade Rennais FC,FC Metz,5:1,domestic_league
4097121,CGB,2023,First Round,2023-08-08,1110,641,2,3,,,Neil Warnock,Michael Carrick,John Smith's Stadium,8057.0,Oliver Langford,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4097121,Huddersfield Town,Middlesbrough FC,2:3,other
4137129,CIT,2023,First Round,2023-08-12,1390,458,2,1,,,Claudio Ranieri,Eugenio Corini,Unipol Domus,14917.0,Livio Marinelli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4137129,Cagliari Calcio,Palermo FC,2:1,domestic_cup
4137133,CIT,2023,First Round,2023-08-14,2239,4083,3,1,,,Davide Ballardini,Lamberto Zauli,Giovanni Zini,3372.0,Luca Zufferli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4137133,US Cremonese,FC Crotone,3:1,domestic_cup
3839099,L1,2022,4. Matchday,2022-08-28,3,79,0,0,8.0,12.0,Steffen Baumgart,Pellegrino Matarazzo,RheinEnergieSTADION,50000.0,Harm Osmers,https://www.transfermarkt.co.uk/1-fc-koln_vfb-stuttgart/index/spielbericht/3839099,1.FC Köln,VfB Stuttgart,0:0,domestic_league
3839100,L1,2022,4. Matchday,2022-08-27,39,15,0,3,7.0,13.0,Bo Svensson,Gerardo Seoane,Mewa Arena,28500.0,Christian Dingert,https://www.transfermarkt.co.uk/1-fsv-mainz-05_bayer-04-leverkusen/index/spielbericht/3839100,1.FSV Mainz 05,Bayer 04 Leverkusen,0:3,domestic_league
3840202,FR1,2022,25. Matchday,2023-02-26,3524,667,1,1,12.0,15.0,Pascal Gastien,Frédéric Antonetti,Stade Gabriel-Montpied,10221.0,Willy Delajod,https://www.transfermarkt.co.uk/clermont-foot-63_rc-strasbourg-alsace/index/spielbericht/3840202,Clermont Foot 63,RC Strasbourg Alsace,1:1,domestic_league
3844090,ES1,2022,1. Matchday,2022-08-15,150,1531,3,0,2.0,19.0,Manuel Pellegrini,Francisco Rodríguez,Benito Villamarín,50622.0,Guillermo Cuadra Fernández,https://www.transfermarkt.co.uk/real-betis-balompie_elche-cf/index/spielbericht/3844090,Real Betis Balompié,Elche CF,3:0,domestic_league
3844761,IT1,2022,3. Matchday,2022-08-28,1005,749,1,1,16.0,13.0,Marco Baroni,Paolo Zanetti,Ettore Giardiniero,23941.0,Alberto Santoro,https://www.transfermarkt.co.uk/us-lecce_fc-empoli/index/spielbericht/3844761,US Lecce,FC Empoli,1:1,domestic_league
3844820,IT1,2022,9. Matchday,2022-10-09,2919,3522,2,0,11.0,13.0,Raffaele Palladino,Luca Gotti,U-Power Stadium - Brianteo,12094.0,Daniele Perenzoni,https://www.transfermarkt.co.uk/ac-monza_spezia-calcio/index/spielbericht/3844820,AC Monza,Spezia Calcio,2:0,domestic_league
3844879,IT1,2022,15. Matchday,2022-11-13,276,3522,1,2,20.0,17.0,Salvatore Bocchetti,Luca Gotti,Marcantonio Bentegodi,18000.0,Fabio Maresca,https://www.transfermarkt.co.uk/hellas-verona_spezia-calcio/index/spielbericht/3844879,Hellas Verona,Spezia Calcio,1:2,domestic_league
3844919,IT1,2022,19. Matchday,2023-01-23,46,749,0,1,5.0,10.0,Simone Inzaghi,Paolo Zanetti,Giuseppe Meazza,65476.0,Antonio Rapuano,https://www.transfermarkt.co.uk/inter-milan_fc-empoli/index/spielbericht/3844919,Inter Milan,FC Empoli,0:1,domestic_league
3845017,IT1,2022,29. Matchday,2023-04-08,430,3522,1,1,9.0,17.0,Vincenzo Italiano,Leonardo Semplici,Artemio Franchi,35863.0,Federico Dionisi,https://www.transfermarkt.co.uk/acf-fiorentina_spezia-calcio/index/spielbericht/3845017,ACF Fiorentina,Spezia Calcio,1:1,domestic_league
3845021,IT1,2022,29. Matchday,2023-04-07,5,749,0,0,4.0,14.0,Stefano Pioli,Paolo Zanetti,Giuseppe Meazza,70286.0,Matteo Marcenaro,https://www.transfermarkt.co.uk/ac-milan_fc-empoli/index/spielbericht/3845021,AC Milan,FC Empoli,0:0,domestic_league
3845027,IT1,2022,30. Matchday,2023-04-14,2239,749,1,0,19.0,14.0,Davide Ballardini,Paolo Zanetti,Giovanni Zini,8966.0,Luca Zufferli,https://www.transfermarkt.co.uk/us-cremonese_fc-empoli/index/spielbericht/3845027,US Cremonese,FC Empoli,1:0,domestic_league
3858319,ES1,2022,6. Matchday,2022-09-17,621,367,3,2,4.0,12.0,Ernesto Valverde,Andoni Iraola,San Mamés,43484.0,Mateu Lahoz,https://www.transfermarkt.co.uk/athletic-bilbao_rayo-vallecano/index/spielbericht/3858319,Athletic Bilbao,Rayo Vallecano,3:2,domestic_league
3860357,TR1,2022,19. Matchday,2023-01-14,3840,868,3,1,5.0,14.0,Vincenzo Montella,Ömer Erdogan,Yeni Adana Stadyumu,18917.0,Burak Seker,https://www.transfermarkt.co.uk/adana-demirspor_mke-ankaragucu/index/spielbericht/3860357,Adana Demirspor,MKE Ankaragücü,3:1,domestic_league
3860378,TR1,2022,24. Matchday,2023-03-04,3840,7775,3,0,4.0,15.0,,,Yeni Adana Stadyumu,,,https://www.transfermarkt.co.uk/adana-demirspor_hatayspor/index/spielbericht/3860378,Adana Demirspor,Hatayspor,3:0,domestic_league
3865513,CIT,2022,First Round,2022-08-08,252,4171,3,2,,,Alexander Blessin,Fabio Caserta,Luigi Ferraris,10366.0,Andrea Colombo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3865513,Genoa CFC,Benevento Calcio,3:2,domestic_cup
3885860,ES1,2022,4. Matchday,2022-09-04,1050,1531,4,0,3.0,18.0,Unai Emery,Francisco Rodríguez,Ciutat de València,13915.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/villarreal-cf_elche-cf/index/spielbericht/3885860,Villarreal CF,Elche CF,4:0,domestic_league
3886369,ES1,2022,11. Matchday,2022-10-23,1050,3302,2,1,7.0,15.0,Unai Emery,Rubi,Ciutat de València,13816.0,De Burgos Bengoetxea,https://www.transfermarkt.co.uk/villarreal-cf_ud-almeria/index/spielbericht/3886369,Villarreal CF,UD Almería,2:1,domestic_league
3886417,ES1,2022,13. Matchday,2022-11-05,131,3302,2,0,1.0,15.0,Xavi,Rubi,Spotify Camp Nou,92605.0,Pablo González Fuertes,https://www.transfermarkt.co.uk/fc-barcelona_ud-almeria/index/spielbericht/3886417,FC Barcelona,UD Almería,2:0,domestic_league
3886532,ES1,2022,21. Matchday,2023-02-13,714,681,2,3,17.0,3.0,Diego Martínez,Imanol Alguacil,RCDE Stadium,15867.0,Alejandro Muñiz Ruiz,https://www.transfermarkt.co.uk/rcd-espanyol-barcelona_real-sociedad/index/spielbericht/3886532,RCD Espanyol Barcelona,Real Sociedad,2:3,domestic_league
3886670,ES1,2022,34. Matchday,2023-05-15,150,367,3,1,6.0,11.0,Manuel Pellegrini,Andoni Iraola,Benito Villamarín,48143.0,Juan Luis Pulido Santana,https://www.transfermarkt.co.uk/real-betis-balompie_rayo-vallecano/index/spielbericht/3886670,Real Betis Balompié,Rayo Vallecano,3:1,domestic_league
3911804,CL,2022,Group D,2022-11-01,244,148,1,2,,,Igor Tudor,Antonio Conte,Orange Vélodrome,50768.0,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3911804,Olympique Marseille,Tottenham Hotspur,1:2,international_cup
3956721,EL,2022,intermediate stage 2nd leg,2023-02-23,162,15,5,8,,,Philippe Clement,Xabi Alonso,Stade Louis-II,15000.0,Alejandro Hernández Hernández,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3956721,AS Monaco,Bayer 04 Leverkusen,5:8,international_cup
3959874,CGB,2021,Fourth Round,2022-12-21,985,1132,2,0,,,Erik ten Hag,Vincent Kompany,Old Trafford,62062.0,Graham Scott,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3959874,Manchester United,Burnley FC,2:0,other
4060797,CL,2022,Semi-Finals 2nd Leg,2023-05-17,281,418,4,0,,,Pep Guardiola,Carlo Ancelotti,Etihad Stadium,53000.0,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4060797,Manchester City,Real Madrid,4:0,international_cup
3838207,GB1,2022,14. Matchday,2022-10-29,1237,631,4,1,6.0,8.0,Roberto De Zerbi,Graham Potter,AMEX Stadium,31746.0,Andrew Madley,https://www.transfermarkt.co.uk/brighton-amp-hove-albion_chelsea-fc/index/spielbericht/3838207,Brighton & Hove Albion,Chelsea FC,4:1,domestic_league
3838671,GB1,2022,32. Matchday,2023-05-24,1237,281,1,1,6.0,2.0,Roberto De Zerbi,Pep Guardiola,AMEX Stadium,31388.0,Simon Hooper,https://www.transfermarkt.co.uk/brighton-amp-hove-albion_manchester-city/index/spielbericht/3838671,Brighton & Hove Albion,Manchester City,1:1,domestic_league
3839394,L1,2022,23. Matchday,2023-03-05,15,44,4,1,9.0,14.0,Xabi Alonso,Sandro Schwarz,BayArena,30210.0,Patrick Ittrich,https://www.transfermarkt.co.uk/bayer-04-leverkusen_hertha-bsc/index/spielbericht/3839394,Bayer 04 Leverkusen,Hertha BSC,4:1,domestic_league
3839401,L1,2022,23. Matchday,2023-03-04,79,27,1,2,15.0,1.0,Bruno Labbadia,Julian Nagelsmann,Mercedes-Benz Arena,47800.0,Christian Dingert,https://www.transfermarkt.co.uk/vfb-stuttgart_bayern-munich/index/spielbericht/3839401,VfB Stuttgart,Bayern Munich,1:2,domestic_league
3839823,FR1,2022,3. Matchday,2022-08-21,667,1421,1,1,14.0,19.0,Julien Stéphan,Óscar García,Stade de la Meinau,25175.0,Ruddy Buquet,https://www.transfermarkt.co.uk/rc-strasbourg-alsace_stade-reims/index/spielbericht/3839823,RC Strasbourg Alsace,Stade Reims,1:1,domestic_league
3839847,FR1,2022,4. Matchday,2022-08-28,3911,969,0,7,14.0,8.0,Michel Der Zakarian,Olivier Dall'Oglio,Stade Francis-Le Blé,11546.0,Marc Bollengier,https://www.transfermarkt.co.uk/stade-brestois-29_montpellier-hsc/index/spielbericht/3839847,Stade Brestois 29,Montpellier HSC,0:7,domestic_league
3840294,FR1,2022,33. Matchday,2023-05-02,415,826,0,1,13.0,3.0,Philippe Montanier,Franck Haise,Stadium Municipal,30866.0,Bastien Dechepy,https://www.transfermarkt.co.uk/fc-toulouse_rc-lens/index/spielbericht/3840294,FC Toulouse,RC Lens,0:1,domestic_league
3844788,IT1,2022,6. Matchday,2022-09-12,749,12,1,2,15.0,5.0,Paolo Zanetti,José Mourinho,Carlo Castellani,13420.0,Livio Marinelli,https://www.transfermarkt.co.uk/fc-empoli_as-roma/index/spielbericht/3844788,FC Empoli,AS Roma,1:2,domestic_league
3844983,IT1,2022,25. Matchday,2023-03-06,6574,2239,3,2,13.0,20.0,Alessio Dionisi,Davide Ballardini,Mapei Stadium - Città del Tricolore,11587.0,Francesco Fourneau,https://www.transfermarkt.co.uk/us-sassuolo_us-cremonese/index/spielbericht/3844983,US Sassuolo,US Cremonese,3:2,domestic_league
